Song_id,Title,Artist,Valance,Arousal,Genre,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,have_sim
3530,Vanilla Twilight,Owl City,954360,570445,pop,4010,1551,3961,3411,3679,1
3531,You Da One,Rihanna,882940,681452,randb,277,3643,3994,4061,4042,1
3532,Paradise,Coldplay,914034,667920,rock,3165,640,557,586,458,1
3533,U.F.O.,Coldplay,845787,207765,rock,3536,640,586,3165,78,1
3534,Up In Flames,Coldplay,212653,389956,rock,3534,640,586,557,3165,1
3535,Up With The Birds,Coldplay,671600,43871,rock,3534,557,78,533,3165,1
3536,The Prayer,Andrea Bocelli,842960,319231,vocal pop,737,3293,-1,-1,-1,1
3537,Everything Happens To Me,Barney Wilen,760282,411465,jazz,3868,-1,-1,-1,-1,1
3538,Dark Night,Ben Sidran,401259,492534,jazz,1172,-1,-1,-1,-1,1
3539,Just A Sittin' And A Rockin',Billy Strayhorn,653189,362398,jazz,3874,-1,-1,-1,-1,1
3540,Flamingo,Billy Strayhorn,612385,219687,jazz,-1,-1,-1,-1,-1,0
3541,Dawn Prayer,Dhafer Youssef,448456,78607,jazz,-1,-1,-1,-1,-1,0
3542,Holy Breath,Dhafer Youssef,421340,177084,jazz,4060,2021,-1,-1,-1,1
3543,I Malamondo,Enrico Pieranunzi,555734,475154,jazz,-1,-1,-1,-1,-1,0
3544,Valse A Satan,Jean-Philippe Viret,376445,329427,jazz,-1,-1,-1,-1,-1,0
3545,Les arbres sans fin,Jean-Philippe Viret,334652,492661,jazz,-1,-1,-1,-1,-1,0
3546,Si peu de choses,Jean-Philippe Viret,378799,65996,jazz,-1,-1,-1,-1,-1,0
3547,Don't Explain,Jessica Williams,511404,219025,jazz,1045,3874,-1,-1,-1,1
3548,Blues,Lalo Schifrin,493387,417563,jazz,-1,-1,-1,-1,-1,0
3549,Prato feito,Manuel Rocheman,787470,469790,jazz,-1,-1,-1,-1,-1,0
3550,Logoglace,Marc Perrenoud Trio,383351,290890,jazz,-1,-1,-1,-1,-1,0
3551,Don't Blame Me,Marc Ribot,565287,200186,jazz,3971,-1,-1,-1,-1,1
3552,Ol' Man River,Marc Ribot,375452,158448,jazz,-1,-1,-1,-1,-1,0
3553,Lilia,Nelson Veras,560123,162797,jazz,3555,3560,-1,-1,-1,1
3554,Django,Nelson Veras,367811,48186,jazz,3554,3559,-1,-1,-1,1
3555,Nao Fala de Maria,Nelson Veras,417912,112382,jazz,-1,-1,-1,-1,-1,0
3556,Triste,Nelson Veras,559033,246351,jazz,3554,-1,-1,-1,-1,1
3557,Todo o sentimento,Nelson Veras,339108,14169,jazz,3554,-1,-1,-1,-1,1
3558,A ostra e o vento,Nelson Veras,442184,271094,jazz,3554,-1,-1,-1,-1,1
3559,My favorite things,Nelson Veras,583005,124533,jazz,3558,-1,-1,-1,-1,1
3560,Riffilus Actif,Rigolus,466765,873018,jazz,-1,-1,-1,-1,-1,0
3561,Wild Ones,Flo Rida,847256,781984,hip hop,4014,4036,3677,3681,3983,1
3562,We Are Young,fun.,842626,579957,pop,3564,3679,3982,3961,3649,1
3563,Somebody That I Used To Know,Gotye,220410,509617,pop,3653,3649,3679,4033,3075,1
3564,I Won't Give Up,Jason Mraz,920924,487381,pop,1736,4025,3526,800,1229,1
3565,Stronger (What Doesn't Kill You),Kelly Clarkson,201831,814190,pop,786,132,18,4061,3299,1
3566,Off To The Races,Lana Del Rey,897575,535357,pop,3568,3995,2347,4082,4078,1
3567,National Anthem,Lana Del Rey,877123,682038,pop,3995,3679,4042,4082,4125,1
3568,Radio,Lana Del Rey,778642,618117,pop,3995,3679,96,1563,2347,1
3569,Million Dollar Man,Lana Del Rey,831476,418486,pop,3569,3995,3679,3667,2347,1
3570,South,Adam Kesher,456207,737205,rock,-1,-1,-1,-1,-1,0
3571,The Legend Of Mucklow,And Also The Trees,372820,534413,rock,-1,-1,-1,-1,-1,0
3572,Lonesome Witness Of Her Nudity,Arca,242155,211740,rock,-1,-1,-1,-1,-1,0
3573,Probleme Ici - Maybe London,Arca,475269,334636,rock,-1,-1,-1,-1,-1,0
3574,Prettiest Chain,Castanets,309012,276770,rock,-1,-1,-1,-1,-1,0
3575,Ready Now,Chocolate Genius,913100,146077,randb,4066,-1,-1,-1,-1,1
3576,Savage Entertainment,Chris Bailey,448058,732159,rock,-1,-1,-1,-1,-1,0
3577,You Are My Sunshine,Cocosuma,767038,359689,pop,4084,3695,-1,-1,-1,1
3578,Suffragettes,Cocosuma,699137,568144,pop,3258,1661,-1,-1,-1,1
3579,Chalo,Erika & Emigrante,415009,276457,rock,-1,-1,-1,-1,-1,0
3580,Skimming Rooftops,Firekites,553156,109362,rock,3582,2561,1399,-1,-1,1
3581,Another State,Firekites,315292,431716,rock,3581,-1,-1,-1,-1,1
3582,Slow Club,Flexa Lyndo,537386,692556,rock,-1,-1,-1,-1,-1,0
3583,Lo,Flexa Lyndo,541641,201980,rock,-1,-1,-1,-1,-1,0
3584,Birds Inspire Epic Bards,Fursaxa,728046,243081,rock,-1,-1,-1,-1,-1,0
3585,Of Tubal Gain,Fursaxa,691642,373575,rock,-1,-1,-1,-1,-1,0
3586,Lunaria Exits the Blue Lodge,Fursaxa,727328,18360,rock,3588,-1,-1,-1,-1,1
3587,Celosia,Fursaxa,289127,352787,rock,-1,-1,-1,-1,-1,0
3588,Charlote,Fursaxa,775944,10827,rock,3588,3590,530,3657,-1,1
3589,Ode to Goliards,Fursaxa,512167,313992,rock,3589,3588,-1,-1,-1,1
3590,Decomposing Trees,Galaxie 500,330557,634316,rock,-1,-1,-1,-1,-1,0
3591,Nausea,Get Well Soon,285366,186686,rock,3593,3229,3649,4012,-1,1
3592,We Are Still...,Get Well Soon,447896,83220,rock,3597,3595,-1,-1,-1,1
3593,A Voice In The Louvre,Get Well Soon,289140,534951,rock,912,3248,-1,-1,-1,1
3594,The Fog,Girls in Hawaii,219027,192477,rock,-1,-1,-1,-1,-1,0
3595,Flavor,Girls in Hawaii,321342,592493,rock,-1,-1,-1,-1,-1,0
3596,Catwalk,Girls in Hawaii,409196,495149,rock,3266,-1,-1,-1,-1,1
3597,Fuckingsong,Jarvis Cocker,389428,687293,rock,-1,-1,-1,-1,-1,0
3598,New Blue Ooze,Kaleidoscope,371853,377670,rock,-1,-1,-1,-1,-1,0
3599,Nature's Predators,Kylesa,336668,936132,rock,-1,-1,-1,-1,-1,0
3600,Unknown,Neal Casal,57772,1094161,country,-1,-1,-1,-1,-1,0
3601,Each Wave That Breaks,Piers Faccini,702099,115453,rock,-1,-1,-1,-1,-1,0
3602,Walk Over To You,Piers Faccini,500018,105896,rock,3657,2513,2993,-1,-1,1
3603,I Get My Beat,Richard Ashcroft,459678,625258,rock,586,-1,-1,-1,-1,1
3604,Tree Float,The Ex,593022,928478,rock,-1,-1,-1,-1,-1,0
3605,Life Whining,The Ex,371045,966417,rock,3605,-1,-1,-1,-1,1
3606,24 Problems,The Ex,556008,800115,rock,-1,-1,-1,-1,-1,0
3607,Renda Minha - Mulher Rendeira,Aline de Lima,716586,557754,latin,-1,-1,-1,-1,-1,0
3608,Quem Sou,Aline de Lima,298438,297001,latin,1187,-1,-1,-1,-1,1
3609,Qualquer,Arnaldo Antunes,873080,304595,latin,3772,-1,-1,-1,-1,1
3610,In The Hot Sun Of Christmas Day,Curumin,392997,217577,latin,-1,-1,-1,-1,-1,0
3611,Anthropofagia,Cyro Baptista,372672,524333,latin,-1,-1,-1,-1,-1,0
3612,In Vitrous,Cyro Baptista,736004,418017,latin,-1,-1,-1,-1,-1,0
3613,Copo Vazio,Gilberto Gil,729335,451034,latin,-1,-1,-1,-1,-1,0
3614,Samba Meu,Maria Rita,878382,371038,latin,2043,-1,-1,-1,-1,1
3615,Dois,Swami Jr.,843959,442271,latin,3618,-1,-1,-1,-1,1
3616,Fim do Ano,Swami Jr.,638958,227259,latin,-1,-1,-1,-1,-1,0
3617,Noites Assim,Swami Jr.,530619,436171,latin,-1,-1,-1,-1,-1,0
3618,Outro lugar,Toco,855850,573970,latin,2723,1186,-1,-1,-1,1
3619,Tuguchili Elia (Elias Father),Umalali,489912,567589,world,-1,-1,-1,-1,-1,0
3620,Duetto,Dino Saluzzi,403409,73676,world,-1,-1,-1,-1,-1,0
3621,Serenata,Dino Saluzzi,285953,298118,world,3621,-1,-1,-1,-1,1
3622,Romancia,Gabriela,483132,242798,vocal pop,-1,-1,-1,-1,-1,0
3623,Cancion Mixteca,Gabriela,368916,218702,vocal pop,-1,-1,-1,-1,-1,0
3624,Crimen en el Motel Azul,Gabriela,188993,130933,vocal pop,-1,-1,-1,-1,-1,0
3625,Lejana Tierra Mia,Sandra Luna,387921,312116,world,-1,-1,-1,-1,-1,0
3626,Meu Fado Meu,Mariza,173092,279958,world,2024,-1,-1,-1,-1,1
3627,Tirioni,Dulce Pontes,327702,253200,world,-1,-1,-1,-1,-1,0
3628,Chuva,Jorge Fernando,182157,180380,world,-1,-1,-1,-1,-1,0
3629,Tantos Fados Deu - Me A Vida,Jorge Fernando,565212,394257,world,-1,-1,-1,-1,-1,0
3630,Dulce Caravela,Katia Guerreiro,383385,283520,world,-1,-1,-1,-1,-1,0
3631,Se Esta Rua Fosse,O'QueStrada,540000,546318,vocal pop,-1,-1,-1,-1,-1,0
3632,Fado Skazito,O'QueStrada,450115,592468,vocal pop,-1,-1,-1,-1,-1,0
3633,No Sleep,Wiz Khalifa,831175,624274,hip hop,735,4093,3764,-1,-1,1
3634,Suena mi guitarra,Diego Amador,411508,305237,world,-1,-1,-1,-1,-1,0
3635,Dejadme llorar,Miguel Poveda,31095,304147,world,3637,-1,-1,-1,-1,1
3636,Hoy las nubes,Miguel Poveda,482886,234836,world,-1,-1,-1,-1,-1,0
3637,Tierra De Calma,Miguel Poveda,376924,225674,world,-1,-1,-1,-1,-1,0
3638,Little plastic bags,Gorillaz,748031,261713,electro,-1,-1,-1,-1,-1,0
3639,The speak it mountains,Gorillaz,561075,284213,electro,77,-1,-1,-1,-1,1
3640,Too close,Alex Clare,230099,461627,pop,4051,4125,4098,3650,3761,1
3641,Skinny love,Birdy,29533,448131,pop,1565,3645,1563,3243,1549,1
3642,Don't wake me up,Chris Brown,829380,878694,randb,4014,3410,4025,4036,4091,1
3643,Give your heart a break,Demi Lovato,197732,751781,pop,4061,3680,4059,4054,4070,1
3644,Small bump,Ed Sheeran,917952,708434,pop,3970,1736,3758,3248,3328,1
3645,Wide awake,Katy Perry,80237,619021,pop,4084,132,2347,3680,4042,1
3646,Survival,Muse,752185,826269,rock,462,287,3533,914,3679,1
3647,Everybody talks,Neon Trees,944400,967631,pop,3320,3961,4033,287,3958,1
3648,Little talks,Of Monsters and Men,845538,755204,pop,3758,4012,3961,4033,3243,1
3649,Heart skips a beat,Olly Murs,934939,671626,pop,-1,-1,-1,-1,-1,0
3650,Blow me,P!nk,222599,961052,pop,-1,-1,-1,-1,-1,0
3651,Making Mirrors,Gotye,654515,279499,pop,3679,3958,4033,3246,3075,1
3652,Eyes Wide Open,Gotye,167178,786667,pop,3652,4033,3679,3246,3075,1
3653,All The Little Things (That Make,Andrew Weatherall,496405,727922,electro,-1,-1,-1,-1,-1,0
3654,Sweet Deceit,Chris Wilson,483600,634118,rock,150,-1,-1,-1,-1,1
3655,Second Life,Chris Wilson,531907,335414,rock,150,-1,-1,-1,-1,1
3656,Dark Undercoat,Emily Jane White,346771,364543,folk,3658,3264,3265,-1,-1,1
3657,Dagger,Emily Jane White,370040,302375,folk,3657,2947,3264,3265,-1,1
3658,To the Country,Laura Veirs,721796,351452,rock,2464,-1,-1,-1,-1,1
3659,Fireweed,Patrick Watson,855478,249976,folk,-1,-1,-1,-1,-1,0
3660,Traveling Salesman,Patrick Watson,493303,340894,folk,3593,-1,-1,-1,-1,1
3661,Porcelain Gods,Paul Weller,367204,669616,rock,1842,-1,-1,-1,-1,1
3662,Gypsy Nightmare,The Warlocks,404581,718241,rock,-1,-1,-1,-1,-1,0
3663,Above Earth,The Warlocks,466504,607959,rock,3663,-1,-1,-1,-1,1
3664,Evil Song,The Willowz,364860,561198,rock,-1,-1,-1,-1,-1,0
3665,Heart Skipped A Beat,The xx,860960,450584,rock,3959,3243,3649,3075,3679,1
3666,Stars,The xx,770506,378741,rock,3246,3649,3570,1225,287,1
3667,Un Point C'est Tout,The Young Gods,574354,543182,rock,2644,-1,-1,-1,-1,1
3668,Terre Haute,Wovenhand,377206,568604,rock,-1,-1,-1,-1,-1,0
3669,Ode To Booker T,Young Marble Giants,704752,256854,rock,-1,-1,-1,-1,-1,0
3670,Radio Silents (Taken From The S,Young Marble Giants,687287,413045,rock,-1,-1,-1,-1,-1,0
3671,Music For Evenings,Young Marble Giants,522156,481015,rock,-1,-1,-1,-1,-1,0
3672,El Mayor,Roberto Fonseca,623307,322848,jazz,3931,-1,-1,-1,-1,1
3673,80's,Roberto Fonseca,735145,768122,jazz,-1,-1,-1,-1,-1,0
3674,Main theme,Adele,211333,409976,soundtrack,-1,-1,-1,-1,-1,0
3675,One day  Reckoning song,Asaf Avidan & The Mojos,217703,669631,pop,-1,-1,-1,-1,-1,0
3676,She wolf (falling to pieces),David Guetta,51719,821721,pop,-1,-1,-1,-1,-1,0
3677,Peoples potential,Floating Points,764890,521558,electro,3862,1751,3891,-1,-1,1
3678,It's time,Imagine Dragons,264077,684108,pop,3649,287,3051,2286,4033,1
3679,Diamonds,Rihanna,939556,706374,pop,4091,165,3643,581,4042,1
3680,Don't you worry child,Swedish House Mafia,669227,890182,electro,3525,3991,3410,4017,4069,1
3681,Begin again,Taylor Swift,219239,387926,pop,3752,3751,4084,4105,4078,1
3682,50 ways to say googbye,Train,211577,838061,pop,-1,-1,-1,-1,-1,0
3683,Panic Station,Muse,342586,804963,rock,458,914,3533,475,1711,1
3684,Liquid State,Muse,392692,673129,rock,462,914,3533,2707,475,1
3685,Fiction,The xx,306052,400773,rock,3649,3961,3948,3075,3306,1
3686,Sunset,The xx,734571,422421,rock,3939,4022,3961,4109,3885,1
3687,Missing,The xx,301869,328044,rock,3689,3246,4021,4048,2483,1
3688,Unfold,The xx,409552,118170,rock,3688,3989,4227,4048,458,1
3689,Our Song,The xx,913930,180450,rock,3649,3948,3244,3245,3679,1
3690,Material thing,Nneka,487883,345135,randb,-1,-1,-1,-1,-1,0
3691,In charge,Nneka,786062,492195,randb,3799,-1,-1,-1,-1,1
3692,Kangpe,Nneka,401363,579086,randb,-1,-1,-1,-1,-1,0
3693,One Day After Another,Lou Doillon,410869,271563,vocal pop,-1,-1,-1,-1,-1,0
3694,Same Old Game,Lou Doillon,241626,340361,vocal pop,3086,3265,3266,4084,-1,1
3695,Hushaby,Lou Doillon,311363,328672,vocal pop,-1,-1,-1,-1,-1,0
3696,The Christmas Song,Peer Raben,643183,523832,soundtrack,-1,-1,-1,-1,-1,0
3697,Interlude I,Peer Raben,176473,308371,soundtrack,-1,-1,-1,-1,-1,0
3698,Interlude II,Peer Raben,238681,86612,soundtrack,-1,-1,-1,-1,-1,0
3699,Eurasian Eyes,cinema,123772,725180,soundtrack,-1,-1,-1,-1,-1,0
3700,Cannes,cinema,690775,426393,soundtrack,-1,-1,-1,-1,-1,0
3701,A Room Of Her Own,Clint Mansell,447232,62614,soundtrack,-1,-1,-1,-1,-1,0
3702,A New Swan Queen,Clint Mansell,441245,148572,soundtrack,3702,-1,-1,-1,-1,1
3703,Lose Yourself,Clint Mansell,339040,246155,soundtrack,3702,-1,-1,-1,-1,1
3704,The Double,Clint Mansell,263988,257324,soundtrack,3702,-1,-1,-1,-1,1
3705,Sorrow,cinema,424153,192553,soundtrack,-1,-1,-1,-1,-1,0
3706,The Emperor Is Dead,cinema,220972,206586,soundtrack,-1,-1,-1,-1,-1,0
3707,Strength And Honor,cinema,452721,349215,soundtrack,-1,-1,-1,-1,-1,0
3708,A Window To The Past,John Williams,428444,201280,soundtrack,-1,-1,-1,-1,-1,0
3709,Mischief Managed!,John Williams,342020,447141,soundtrack,3730,2876,758,-1,-1,1
3710,Love In Distance,cinema,809716,278731,soundtrack,-1,-1,-1,-1,-1,0
3711,Les Traces,cinema,298672,322572,soundtrack,-1,-1,-1,-1,-1,0
3712,Taking Her Hand,cinema,437035,105877,soundtrack,-1,-1,-1,-1,-1,0
3713,Leo's Eyes,cinema,492855,53983,soundtrack,-1,-1,-1,-1,-1,0
3714,Lovers,cinema,299656,96009,soundtrack,-1,-1,-1,-1,-1,0
3715,Leo's Theme,cinema,353041,247494,soundtrack,-1,-1,-1,-1,-1,0
3716,The House Of Flying Daggers,cinema,650589,71154,soundtrack,-1,-1,-1,-1,-1,0
3717,Radical Notion,cinema,286152,406199,soundtrack,-1,-1,-1,-1,-1,0
3718,One Simple Idea,cinema,278756,417638,soundtrack,-1,-1,-1,-1,-1,0
3719,A Tree For My Bed,John Williams,709208,54731,soundtrack,3721,2876,-1,-1,-1,1
3720,Remembering Petticoat Lane,John Williams,350389,159814,soundtrack,2876,1603,-1,-1,-1,1
3721,Last Tango In Paris Suite,Gato Barbieri,766164,95795,soundtrack,-1,-1,-1,-1,-1,0
3722,Blue Bear,cinema,411074,227619,soundtrack,-1,-1,-1,-1,-1,0
3723,They're Amateurs,cinema,766968,142941,soundtrack,-1,-1,-1,-1,-1,0
3724,Blue Morgan (End Credits),cinema,508971,238326,soundtrack,-1,-1,-1,-1,-1,0
3725,Mystic River (Main Title),Clint Eastwood,663939,146509,soundtrack,-1,-1,-1,-1,-1,0
3726,Communion - Katie's Absence,Clint Eastwood,295205,45609,soundtrack,-1,-1,-1,-1,-1,0
3727,Orchestral Variation #2 Of The Mu,Clint Eastwood,366249,132753,soundtrack,-1,-1,-1,-1,-1,0
3728,Clark Nova Dies,cinema,325055,304971,soundtrack,-1,-1,-1,-1,-1,0
3729,A Family Affair,Hans Zimmer,368866,348001,soundtrack,1603,-1,-1,-1,-1,1
3730,Hello Beastie,Hans Zimmer,349614,403600,soundtrack,3730,758,-1,-1,-1,1
3731,Mutiny,Hans Zimmer,552943,621059,soundtrack,3734,3839,-1,-1,-1,1
3732,The Pirate That Should Not Be,Hans Zimmer,376300,642194,soundtrack,-1,-1,-1,-1,-1,0
3733,Blackbeard,Hans Zimmer,389665,478017,soundtrack,3732,1136,-1,-1,-1,1
3734,The Living Sculptures Of Pemberle,cinema,488981,131580,soundtrack,-1,-1,-1,-1,-1,0
3735,The Secret Life Of Daydreams,cinema,525029,301729,soundtrack,-1,-1,-1,-1,-1,0
3736,Darcy's Letter,cinema,356019,54979,soundtrack,-1,-1,-1,-1,-1,0
3737,Credits,cinema,362961,127846,soundtrack,-1,-1,-1,-1,-1,0
3738,A Little Talk,cinema,35094,1094148,soundtrack,-1,-1,-1,-1,-1,0
3739,Vere Iz Da Storn,cinema,211024,385832,soundtrack,-1,-1,-1,-1,-1,0
3740,Avi's Declaration,cinema,95343,343708,soundtrack,-1,-1,-1,-1,-1,0
3741,A Shadow Of A Dou,cinema,626587,410476,soundtrack,-1,-1,-1,-1,-1,0
3742,Batman T.V. Theme,cinema,578554,619684,soundtrack,-1,-1,-1,-1,-1,0
3743,I'm All Packed,Lalo Schifrin,345372,403340,soundtrack,-1,-1,-1,-1,-1,0
3744,Walking Down,Lalo Schifrin,499480,27823,soundtrack,-1,-1,-1,-1,-1,0
3745,The World Spins,cinema,413664,335741,soundtrack,-1,-1,-1,-1,-1,0
3746,Bittersweet Faith,Theodore Shapiro,802494,449188,soundtrack,-1,-1,-1,-1,-1,0
3747,No. 6's Regression to Childhood,cinema,375310,45933,soundtrack,-1,-1,-1,-1,-1,0
3748,Brake,WZRD,309826,480944,rock,-1,-1,-1,-1,-1,0
3749,Red,Taylor Swift,180155,751481,pop,4078,4059,4070,4137,4061,1
3750,All Too Well,Taylor Swift,286002,538588,pop,3752,4105,4048,3413,4137,1
3751,I Almost Do,Taylor Swift,246436,544614,pop,3751,4105,4137,4078,3568,1
3752,Starlight,Taylor Swift,381364,621862,pop,4105,4078,4137,3568,4084,1
3753,Together,C2C,400818,464719,electro,150,3525,-1,-1,-1,1
3754,Resolution Blues,China Moses,475262,447196,blues,-1,-1,-1,-1,-1,0
3755,American,Lana Del Rey,385629,508858,pop,3995,3679,3961,4082,4078,1
3756,Gods & Monsters [Explicit],Lana Del Rey,267441,541622,pop,-1,-1,-1,-1,-1,0
3757,I Will Wait,Mumford & Sons,905227,725135,folk,-1,-1,-1,-1,-1,0
3758,She Is,Ne-Yo,457058,360630,pop,3999,1781,1403,-1,-1,1
3759,She's Not Afraid,One Direction,595009,792799,pop,4137,4105,4129,4078,4084,1
3760,Never Tear Us Apart,Paloma Faith,307148,588480,pop,3995,1563,3642,4061,4116,1
3761,I'm Picky,Shaka Ponk,504263,720036,pop,4018,812,-1,-1,-1,1
3762,Twenty Eight,The Weeknd,256904,584284,pop,4025,4093,-1,-1,-1,1
3763,Wicked Games,The Weeknd,80636,439216,pop,4025,3994,3962,4093,-1,1
3764,Devolva me,Adriana Calcanhotto,875422,149944,latin,-1,-1,-1,-1,-1,0
3765,Infinito,Fresno,132465,886724,rock,3166,3792,3644,-1,-1,1
3766,Crossing,Angra,621200,606225,metal,-1,-1,-1,-1,-1,0
3767,Mystery Machine,Angra,506625,812254,metal,-1,-1,-1,-1,-1,0
3768,Heroes Of Sand,Angra,227534,748103,metal,1645,1864,3784,-1,-1,1
3769,Deus Le Volt!,Angra,551777,305385,metal,1414,1437,-1,-1,-1,1
3770,The Voice Commanding You,Angra,590777,854801,metal,1646,-1,-1,-1,-1,1
3771,Acostumar,Marcelo Camelo,961914,384273,rock,3610,-1,-1,-1,-1,1
3772,Chuva no brejo,Marisa Monte,429220,461921,latin,3772,1826,-1,-1,-1,1
3773,Statue Of Liberty,Marisa Monte,633233,467138,latin,-1,-1,-1,-1,-1,0
3774,Rio De Whisky,Matanza,385009,890035,metal,1655,770,223,1721,1649,1
3775,Imbecil,Matanza,396063,769146,metal,1656,2293,223,1649,3309,1
3776,Maldito Hippie Sujo,Matanza,302786,844549,metal,1655,2293,1198,4,1721,1
3777,Sabendo Que Posso Morrer,Matanza,260255,846916,metal,3782,3780,1862,770,3769,1
3778,Quem Perde Sai,Matanza,269579,998622,metal,3782,1862,3792,770,240,1
3779,Meio Psicopata,Matanza,161016,890344,metal,3784,3792,1862,770,1864,1
3780,Interceptor V6,Matanza,479463,1039853,metal,-1,-1,-1,-1,-1,0
3781,O Chamado Do Bar,Matanza,399218,854301,metal,3784,3792,1862,1721,1864,1
3782,Tempo Ruim,Matanza,387448,851426,metal,3782,3780,1198,3792,2293,1
3783,Clube Dos Canalhas,Matanza,349570,937943,metal,3782,3780,1862,1655,1649,1
3784,Imbecil,Matanza,409055,905707,metal,1656,2293,223,1649,3309,1
3785,PERSxPECTATIVA,Nando Reis,496353,465797,rock,-1,-1,-1,-1,-1,0
3786,0'04,O Rappa,63179,347639,rock,-1,-1,-1,-1,-1,0
3787,0'04,O Rappa,7202,422409,rock,-1,-1,-1,-1,-1,0
3788,Feliz Ano Novo,Pato Fu,555220,574082,rock,-1,-1,-1,-1,-1,0
3789,!,Pato Fu,387725,755798,rock,-1,-1,-1,-1,-1,0
3790,A Hora da Estrela,Pato Fu,489100,301011,rock,3610,-1,-1,-1,-1,1
3791,Equalize,Pitty,482518,649753,rock,39,3644,4078,3982,2060,1
3792,A saideira,Pitty,357010,843325,rock,40,646,2347,2060,4105,1
3793,A Sombra,Pitty,415406,472019,rock,3779,1497,-1,-1,-1,1
3794,Palhas do Coqueiro,Raimundos,337780,876279,rock,3783,1721,794,-1,-1,1
3795,MM'S,Raimundos,248031,913314,rock,-1,-1,-1,-1,-1,0
3796,Deixei de Fumar Cana Caiana,Raimundos,333879,906004,rock,3798,2326,-1,-1,-1,1
3797,Cajueiro & Rio das Pedras,Raimundos,526691,775338,rock,-1,-1,-1,-1,-1,0
3798,Not Even the King,Alicia Keys,410099,276266,pop,819,1563,1256,292,1254,1
3799,101,Alicia Keys,247695,481780,pop,292,1256,3526,2267,3813,1
3800,Walkmen,Andhim,720587,571163,electro,4169,-1,-1,-1,-1,1
3801,The Hours,Beach House,491737,634840,rock,4005,-1,-1,-1,-1,1
3802,Broken Mirrors,Chromatics,640009,205485,electro,3804,-1,-1,-1,-1,1
3803,The Eleventh Hour,Chromatics,615205,90767,electro,3803,3821,3905,3907,-1,1
3804,Birds of Paradise,Chromatics,937328,180001,electro,3804,-1,-1,-1,-1,1
3805,At Your Door,Chromatics,787094,475721,electro,-1,-1,-1,-1,-1,0
3806,Unto Caesar,Dirty Projectors,486135,463730,rock,3948,-1,-1,-1,-1,1
3807,Waveforms,Django Django,419704,519293,rock,3948,-1,-1,-1,-1,1
3808,Skies Over Cairo,Django Django,341275,631838,rock,3808,3948,-1,-1,-1,1
3809,Intro-A Cosmic Drama,Flying Lotus,509683,392425,electro,-1,-1,-1,-1,-1,0
3810,Until the Colours Come,Flying Lotus,848899,294146,electro,3905,3813,-1,-1,-1,1
3811,Putty Boy Strut,Flying Lotus,786051,528833,electro,3962,3885,3813,2353,-1,1
3812,Sierra Leone,Frank Ocean,905897,645460,randb,292,211,3948,3799,-1,1
3813,Carpe Diem,Green Day,575442,854943,rock,3820,3815,1487,658,794,1
3814,Loss of Control,Green Day,345772,901259,rock,3817,3816,1487,649,1588,1
3815,Troublemaker,Green Day,393301,817207,rock,3815,3817,658,1588,794,1
3816,Angel Blue,Green Day,474910,805663,rock,3815,3174,1487,1588,794,1
3817,Oh Love,Green Day,261381,773083,rock,3817,3820,1887,3078,3077,1
3818,Let Yourself Go,Green Day,471250,967791,rock,3815,74,649,3337,3077,1
3819,Stay the Night,Green Day,366630,751155,rock,3814,1487,3078,3077,3167,1
3820,Adelma,Grizzly Bear,443853,292867,rock,3811,2483,1761,1394,-1,1
3821,Fires highway,Japandroids,735777,985365,rock,-1,-1,-1,-1,-1,0
3822,Younger us,Japandroids,384455,766046,rock,-1,-1,-1,-1,-1,0
3823,Going Home,Leonard Cohen,669339,224274,folk,112,552,412,-1,-1,1
3824,Anyhow,Leonard Cohen,301834,285617,folk,3828,-1,-1,-1,-1,1
3825,Crazy To Love You,Leonard Cohen,511852,195216,folk,552,-1,-1,-1,-1,1
3826,Come Healing,Leonard Cohen,523149,258211,folk,552,708,446,-1,-1,1
3827,Banjo,Leonard Cohen,402339,400029,folk,3825,-1,-1,-1,-1,1
3828,Where Are You Now,Mumford & Sons,330134,319499,folk,-1,-1,-1,-1,-1,0
3829,She's Always Dancing,Neil Young,489516,639757,rock,-1,-1,-1,-1,-1,0
3830,Hey Jane,Spiritualized,541864,867712,rock,-1,-1,-1,-1,-1,0
3831,Too Late,Spiritualized,426348,417153,rock,1708,-1,-1,-1,-1,1
3832,Freedom,Spiritualized,478053,379885,rock,-1,-1,-1,-1,-1,0
3833,Dead Sea,The Lumineers,171551,597260,rock,2557,3248,1542,3966,1675,1
3834,Morning Song,The Lumineers,352433,350385,rock,3225,2557,1541,2207,4012,1
3835,Teenage Icon,The Vaccines,668825,959302,rock,3968,3948,1719,4041,3240,1
3836,Theme,cinema,758698,403686,soundtrack,-1,-1,-1,-1,-1,0
3837,Theme,cinema,695795,265013,soundtrack,-1,-1,-1,-1,-1,0
3838,Act Of Love,Jack Nitzsche,755512,89954,soundtrack,-1,-1,-1,-1,-1,0
3839,A Thousand Years,cinema,823143,526000,soundtrack,-1,-1,-1,-1,-1,0
3840,Northern Lights,cinema,589647,410006,soundtrack,-1,-1,-1,-1,-1,0
3841,Requiem On Water,cinema,374328,265997,soundtrack,-1,-1,-1,-1,-1,0
3842,Break Up,cinema,434477,216112,soundtrack,-1,-1,-1,-1,-1,0
3843,You're Alive,cinema,479248,10317,soundtrack,-1,-1,-1,-1,-1,0
